"human","ncbi","mlog10QvalxFC","ENTREZID"
"ACADS","acads",-0.107443683635956,"35"
"ACADSB","acadsb",0.438345177782424,"36"
"ACADVL","acadvl",-0.0206151782497758,"37"
"ACADVL","LOC107393942",0.136169558889274,"37"
"ACAN","acan",0.0361559629445726,"176"
"ACAN","LOC107382072",-0.00014465770969444,"176"
"ACAP2","acap1",-5.70941499649182e-06,"23527"
"ACAP2","acap2",-0.0664996920829018,"23527"
"ACAP2","LOC107379876",0.259187280737299,"23527"
"ACAP3","LOC107374920",-0.00344772072733744,"116983"
"ACAP3","LOC107385549",0.0400523679621455,"116983"
"ACAT1","acat1",0.136169558889274,"38"
"ACAT2","acat2",0.0860784588670051,"39"
"ACBD3","acbd3",-0.00931481844234617,"64746"
"ACBD4","acbd4",0.171448777437442,"79777"
"ACBD5","LOC107384316",0.0310938581658511,"91452"
"ACBD5","acbd5",0.215759084506828,"91452"
"ACBD6","acbd6",0.00830589163203038,"84320"
"ACBD7","LOC107374258",0.0946743699420752,"414149"
"ACCS","accs",0.000209003455941325,"84680"
"ACE","ace",-0.0616938776536382,"1636"
"ACE","LOC107373324",0.108926318622822,"1636"
"ACE","LOC107374473",0.0388584480305698,"1636"
"ACER2","acer2",-0.00966544169575705,"340485"
"ACER3","acer3",-0.0638024179610904,"55331"
"ACHE","ache",0.23004346719887,"43"
"ACHE","LOC107395693",0.428889840007765,"43"
"ACIN1","acin1",0.0125282741149513,"22985"
"ACIN1","LOC107377177",0.0779896934677769,"22985"
"ACKR3","ackr3",-0.024327345768829,"57007"
"ACKR4","LOC107379530",0.0400523679621455,"51554"
"ACKR4","LOC107372710",3.1223677358717e-05,"51554"
"ACLY","acly",0.034296129769654,"47"
"ACLY","LOC107387857",-0.009843460250067,"47"
"ACO1","aco1",-0.0779896934677769,"48"
"ACO2","LOC107376317",0.187936697048714,"50"
"ACO2","aco2",-0.00243262465668143,"50"
"ACOT1","LOC107395266",-0.145839006835502,"641371"
"ACOT1","LOC107380820",0.425149037469228,"641371"
"ACOT11","LOC107384368",9.2272212048537e-05,"26027"
"ACOT11","acot11",0.0246277274119301,"26027"
"ACOT13","acot13",0.0654125220343561,"55856"
"ACOT7","acot7",0.0346634397721466,"11332"
"ACOT8","acot8",-0.123667952307628,"10005"
"ACOT9","acot9",0.00023313018871502,"23597"
"ACOX1","acox1",-0.00751371935004952,"51"
"ACOX3","acox3",-1.07631748151133,"8310"
"ACP1","acp1",0.2644998518806,"52"
"ACP2","acp2",-0.0203442603083394,"53"
"ACP5","acp5",-0.957343812423133,"54"
"ACP6","acp6",0.000209003455941325,"51205"
"ACP7","acp7",0.532561337834249,"390928"
"ACSBG2","LOC107394339",-0.00128535785453633,"81616"
"ACSBG2","acsbg2",0.0586121926801448,"81616"
"ACSF2","LOC107387470",0.0522629046068141,"80221"
"ACSF3","acsf3",0.141390319221046,"197322"
"ACSL1","acsl1",-0.368411521663668,"2180"
"ACSL3","LOC107384026",0.0290611059785151,"2181"
"ACSL4","acsl4",-0.134457541654128,"2182"
"ACSL6","LOC107386827",0.0829082438621022,"23305"
"ACSL6","LOC107393756",-0.293622184453002,"23305"
"ACSS1","acss1",-0.12286198486611,"84532"
"ACSS2","LOC107390533",0.00105759634057427,"55902"
"ACSS2","LOC107383541",0.0804254794700561,"55902"
"ACSS3","acss3",0.0133625686673972,"79611"
"ACTA2","acta2",-0.0494806035977806,"59"
"ACTB","LOC107386128",-3.1223677358717e-05,"60"
"ACTC1","LOC107395987",5.17298944036578e-05,"70"
"ACTC1","acta1",0.00226815997429102,"70"
"ACTC1","actc1",-0.00592321413270539,"70"
"ACTC1","LOC107377808",-0.000549171987813805,"70"
"ACTC1","LOC107392454",0.0472320716622232,"70"
"ACTG1","actb",0.0129416318954291,"71"
"ACTG1","LOC107389815",-0.114218231571968,"71"
"ACTL6A","actl6a",-0.131915760201078,"86"
"ACTN1","LOC107391737",-0.0681512338594443,"87"
"ACTN2","LOC107375941",0.00365268879254324,"88"
"ACTN2","actn3",0.0133625686673972,"88"
"ACTN4","actn4",0.00705934064532291,"81"
"ACTR10","actr10",0.0231471748089599,"55860"
"ACTR1B","LOC107396565",-0.0115277616381503,"10120"
"ACTR2","actr2",-0.0369162787314899,"10097"
"ACTR2","LOC107377040",-0.000209003455941325,"10097"
"ACTR3","LOC107377239",-5.17298944036526e-05,"10096"
"ACTR3","LOC107373242",-0.00375756053241421,"10096"
"ACTR3","LOC107382736",-0.0228574426305252,"10096"
"ACTR5","actr5",0.0317894822621172,"79913"
"ACTR6","actr6",0.6308617516434,"64431"
"ACTR8","actr8",-0.154074814012647,"93973"
"ACVR1","LOC107392117",-0.0148961434171739,"90"
"ACVR1","acvr1",-0.0459131639890112,"90"
"ACVR1","LOC107390883",-0.234943224209227,"90"
"ACVR1B","acvr1b",0.182676239539893,"91"
"ACVR1C","acvr1c",0.011333254151953,"130399"
"ACVR2A","acvr2a",0.0829082438621022,"92"
"ACVR2B","LOC107383557",9.2272212048537e-05,"93"
"ACY1","acy1",-0.00287067696890909,"95"
"ACY3","LOC107377364",0.0412679537820929,"91703"
"ACYP1","acyp1",0.0867214750132798,"97"
"ACYP1","LOC107396546",5.17298944036578e-05,"97"
"ADA","ada",-0.0125282741149512,"100"
"ADAD2","adad2",-0.00647763392632375,"161931"
"ADAL","adal",0.698158128253828,"161823"
"ADAM10","LOC107393171",0.671663325404219,"102"
"ADAM10","adam10",0.0119223559394055,"102"
"ADAM10","LOC107388626",-0.00766865295877551,"102"
"ADAM11","LOC107395130",7.74479617587554e-05,"4185"
"ADAM11","LOC107387859",0.0252349371949429,"4185"
"ADAM12","adam15",-0.00442052073561299,"8038"
"ADAM12","adam12",-0.0616938776536382,"8038"
"ADAM12","LOC107387781",-0.606325191351975,"8038"
"ADAM17","LOC107377926",-0.0121224531993531,"6868"
"ADAM17","adam17",-0.00782533195467661,"6868"
"ADAM19","adam19",0.0187618722660125,"8728"
"ADAM22","adam22",0.000108412366466221,"53616"
"ADAM23","adam23",0.033931136081855,"8745"
"ADAM28","adam32",0.0117241271612581,"10863"
"ADAM8","LOC107387480",0.308237019068502,"101"
"ADAM8","adam8",-0.221635920817717,"101"
"ADAM9","adam9",-0.0271085502921853,"8754"
"ADAMTS1","adamts1",-0.0472320716622232,"9510"
"ADAMTS10","LOC107392874",-0.363384415020497,"81794"
"ADAMTS12","LOC107394283",-1.86778711787505,"81792"
"ADAMTS13","adamts13",-0.155008225224495,"11093"
"ADAMTS14","adamts14",-0.753531837468937,"140766"
"ADAMTS15","LOC107380757",0.0433425288951526,"170689"
"ADAMTS15","LOC107386475",-1.12243858797289,"170689"
"ADAMTS16","adamts16",-0.0867214750132798,"170690"
"ADAMTS18","adamts18",-0.0459131639890112,"170692"
