"human","ncbi","mlog10QvalxFC","ENTREZID"
"LSM7","lsm7",-0.382274374956833,"51690"
"LSM8","lsm8",-0.27503414726899,"51691"
"LSP1","LOC107389479",0.673164496493457,"4046"
"LSR","LOC107379293",0.16096926369593,"51599"
"LSS","lss",-0.189588853755244,"4047"
"LTA","LOC107393463",3.64358064725542,"4049"
"LTA","LOC107383266",0.00162509988572494,"4049"
"LTA4H","lta4h",0.716973167028307,"4048"
"LTB4R","LOC107381889",1.5724062186471,"1241"
"LTBP1","LOC107379873",0.0596718347092005,"4052"
"LTBP1","ltbp1",0.172401722309812,"4052"
"LTBP2","ltbp2",0.690629724815932,"4053"
"LTBP2","LOC107379874",-0.0296998626229991,"4053"
"LTBP3","ltbp3",0.23244810378363,"4054"
"LTF","LOC107385154",0.118798893430606,"4057"
"LTF","LOC107383970",-0.433078535709039,"4057"
"LTN1","ltn1",0.183616577940563,"26046"
"LTV1","ltv1",1.18205410586141,"84946"
"LUC7L","luc7l",-1.52564972457504,"55692"
"LUC7L2","LOC107382314",0.0301754106480188,"51631"
"LUC7L3","luc7l3",-0.00618383658587526,"51747"
"LUM","lum",-0.336895400965987,"4060"
"LURAP1","LOC107392907",0.175609691790242,"541468"
"LURAP1L","lurap1l",-1.01370672798356,"286343"
"LUZP2","LOC107381795",-0.0481704376461266,"338645"
"LXN","lxn",-0.163693561358921,"56925"
"LY75","LOC107381659",0.106185516419155,"4065"
"LY9","LOC107377192",0.514210534289408,"4063"
"LYAR","lyar",-0.146514800732705,"55646"
"LYG2","LOC107382294",0.305670137493599,"254773"
"LYG2","LOC107396734",1.33432495962844,"254773"
"LYL1","LOC107382237",3.94916048263789,"4066"
"LYN","LOC107384206",1.56191605409104,"4067"
"LYPD1","LOC107373874",-0.497186048290501,"116372"
"LYPD1","LOC107377238",-0.438406412744555,"116372"
"LYPD6","lypd6",0.0151844995371637,"130574"
"LYPLA1","lypla1",-1.28293066580929,"10434"
"LYPLA2","lypla2",-0.0609423565319105,"11313"
"LYRM2","lyrm2",-0.0559585547266567,"57226"
"LYRM7","lyrm7",-0.218892288387236,"90624"
"LYSMD1","lysmd1",-0.445131106480854,"388695"
"LYSMD2","lysmd2",-0.128497376850163,"256586"
"LYSMD3","LOC107388816",-0.441759723468057,"116068"
"LYSMD3","lysmd3",0.000318581518953665,"116068"
"LYST","lyst",0.255662036296204,"1130"
"LYZ","lyz",-0.00137331924151705,"4069"
"LZIC","lzic",-0.90800576101706,"84328"
"LZTFL1","lztfl1",-0.409666040197225,"54585"
"LZTR1","lztr1",-0.00184014862717386,"8216"
"LZTR1","LOC107382739",0.0267169260464366,"8216"
"LZTS1","lzts1",-1.95707693297489,"11178"
"LZTS2","lzts2",0.705594024841081,"84445"
"M6PR","m6pr",1.89589724204734e-06,"4074"
"MAB21L1","mab21l1",-1.75213125383318,"4081"
"MAB21L2","mab21l2",-2.48314294045677,"10586"
"MACC1","macc1",3.02951985041516e-07,"346389"
"MACF1","LOC107394961",1.09274504256304,"23499"
"MACF1","macf1",0.0355742435117243,"23499"
"MACF1","dst",0.0713074971840166,"23499"
"MACROD2","macrod2",-1.24469975622699,"140733"
"MAD1L1","mad1l1",-0.00159773018646344,"8379"
