"human","ncbi","mlog10QvalxFC","ENTREZID"
"ACBD6","acbd6",0.00250128343934375,"84320"
"ACBD7","LOC107374258",0.0233268494109282,"414149"
"ACCS","accs",-0.999532958620549,"84680"
"ACE","ace",0.886047938252394,"1636"
"ACER2","acer2",-0.173661763383841,"340485"
"ACER3","acer3",-0.0118917802221379,"55331"
"ACHE","LOC107395693",0.710636807804435,"43"
"ACHE","ache",0.17905621150457,"43"
"ACIN1","LOC107377177",0.281255585335844,"22985"
"ACIN1","acin1",0.52941583368559,"22985"
"ACKR3","ackr3",0.126913655214589,"57007"
"ACKR4","LOC107372710",0.00118572898135652,"51554"
"ACKR4","LOC107379530",1.31937424431194,"51554"
"ACLY","LOC107387857",0.052879195821973,"47"
"ACO1","aco1",-0.262021432683994,"48"
"ACO2","aco2",-0.0106989641941191,"50"
"ACO2","LOC107376317",-4.95635432144616e-05,"50"
"ACOT1","LOC107395266",-1.13817024309156,"641371"
"ACOT1","LOC107380820",0.298862799812086,"641371"
"ACOT11","acot11",-0.222058531719242,"26027"
"ACOT11","LOC107384368",-0.0897494550889935,"26027"
"ACOT13","acot13",0.00475693803911108,"55856"
"ACOT8","acot8",-0.0243713550874733,"10005"
"ACOT9","acot9",-0.10568766545884,"23597"
"ACOX1","acox1",-0.452846194774497,"51"
"ACOX3","acox3",-2.11769878415239,"8310"
"ACP1","acp1",0.111594877869534,"52"
"ACP2","acp2",0.151522118827496,"53"
"ACP5","acp5",-4.95635432144616e-05,"54"
"ACP6","acp6",-0.0644758416052104,"51205"
"ACP7","acp7",-0.0880153448716363,"390928"
"ACSBG2","LOC107394339",0.993286912911532,"81616"
"ACSBG2","acsbg2",0.00519056904117939,"81616"
"ACSF2","LOC107393615",0.0415539977454363,"80221"
"ACSF2","LOC107387470",-2.9229062773515,"80221"
"ACSF3","acsf3",-0.218927831911572,"197322"
"ACSL1","acsl1",0.0419173787537744,"2180"
"ACSL3","LOC107384026",-0.517940225475083,"2181"
"ACSL4","acsl4",-0.100607371835376,"2182"
"ACSL6","LOC107393756",-0.393859078714633,"23305"
"ACSL6","LOC107386827",0.701081698946102,"23305"
"ACSS1","acss1",0.230554308956953,"84532"
"ACSS2","LOC107383541",-0.770068211384371,"55902"
"ACSS2","LOC107390533",-0.187354149129416,"55902"
"ACSS3","acss3",-0.77775621816155,"79611"
"ACTA2","acta2",0.0210731241521857,"59"
"ACTB","LOC107386128",0.0401193872297079,"60"
"ACTC1","LOC107377808",0.287459403700839,"70"
"ACTC1","LOC107392454",0.0545723318535258,"70"
"ACTC1","acta1",-0.0146895270465725,"70"
"ACTG1","LOC107389815",0.171005289742144,"71"
"ACTG1","actb",0.124033881703357,"71"
"ACTL6A","actl6a",-0.00624207748729659,"86"
"ACTN1","LOC107391737",-2.34969659905483,"87"
"ACTN2","actn3",0.000144238938552086,"88"
"ACTN2","LOC107375941",0.00465173178991937,"88"
"ACTN4","actn4",0.118401261778428,"81"
"ACTR10","actr10",-0.0491875071565472,"55860"
"ACTR1B","LOC107396565",-0.790700572364302,"10120"
"ACTR2","actr2",-0.209714011956114,"10097"
"ACTR3","LOC107382736",0.0376809818230401,"10096"
"ACTR3","LOC107377239",-0.2231087595538,"10096"
"ACTR3","LOC107373242",0.0039507687988269,"10096"
"ACTR5","actr5",0.0603019583388156,"79913"
"ACTR6","actr6",0.0337108573623714,"64431"
"ACTR8","actr8",-0.533282056827728,"93973"
"ACVR1","acvr1",0.240371554348988,"90"
"ACVR1","LOC107390883",-0.0448931830905783,"90"
"ACVR1","LOC107392117",-0.139634269171756,"90"
"ACVR1B","acvr1b",0.00414474154740076,"91"
"ACVR2A","acvr2a",0.163196884973335,"92"
"ACVR2B","LOC107383557",0.340541243868507,"93"
"ACY1","acy1",-0.49921927763467,"95"
"ACY3","LOC107377364",0.0408329183072463,"91703"
"ACYP1","LOC107396546",0.369487054722503,"97"
"ACYP1","acyp1",0.0315150526299714,"97"
"ADA","ada",-0.000112073836529175,"100"
"ADAD2","adad2",-0.387662563281721,"161931"
"ADAL","adal",-0.458031141535702,"161823"
"ADAM10","LOC107388626",0.000816951411520402,"102"
"ADAM10","adam10",-0.404871659420841,"102"
"ADAM10","LOC107393171",-0.0558635897909638,"102"
"ADAM12","adam15",-0.000696935916415324,"8038"
"ADAM12","adam12",-1.85907363252473,"8038"
"ADAM12","LOC107387781",-0.560928875772486,"8038"
"ADAM17","adam17",0.000735843827975165,"6868"
"ADAM17","LOC107377926",-0.0791218686860266,"6868"
"ADAM19","adam19",0.325317869451918,"8728"
"ADAM22","adam22",-0.216857284299707,"53616"
"ADAM23","adam23",-0.354806871818974,"8745"
"ADAM28","adam32",0.472066909738116,"10863"
"ADAM8","adam8",-0.0074006194718446,"101"
"ADAM8","LOC107387480",0.297580605828489,"101"
"ADAM9","adam9",-0.44091236773654,"8754"
"ADAMTS1","adamts1",-0.198810232307224,"9510"
"ADAMTS10","LOC107392874",-0.452846194774497,"81794"
"ADAMTS12","LOC107394283",-0.666113270325539,"81792"
"ADAMTS13","adamts13",-1.53755056931499,"11093"
"ADAMTS14","adamts14",-0.516045457502325,"140766"
"ADAMTS15","LOC107386475",0.213776206892425,"170689"
"ADAMTS2","LOC107387186",-0.249332591680861,"9509"
"ADAMTS3","adamts3",-0.0353331805561509,"9508"
"ADAMTS5","adamts5",-0.47029567863196,"11096"
"ADAMTS6","adamts6",0.0110325649158156,"11174"
"ADAMTS7","LOC107381755",-0.0241077331159128,"11173"
"ADAMTS8","adamts8",0.0999834809712792,"11095"
"ADAMTS9","adamts20",-0.177245930310123,"56999"
"ADAMTSL1","adamtsl1",0.737424212632379,"92949"
"ADAP1","LOC107397365",0.0273823015459056,"11033"
"ADAP2","LOC107382320",-0.0621358265351719,"55803"
"ADAR","LOC107379542",0.869098640453714,"103"
"ADAR","adar",0.506647406228263,"103"
"ADARB1","LOC107389392",4.95635432144616e-05,"104"
"ADARB2","adarb2",0.165773014848183,"105"
"ADAT1","adat1",-0.000220977376133422,"23536"
"ADAT2","adat2",0.000265599033641942,"134637"
"ADAT3","adat3",-0.185488582840736,"113179"
"ADCK1","adck1",0.926605284883444,"57143"
"ADCK2","adck2",0.0020057009268748,"90956"
"ADCK5","adck5",-2.05300128148131,"203054"
"ADCY2","LOC107376988",0.196869357432551,"108"
"ADCY2","LOC107378756",-0.00973236755009108,"108"
"ADCY2","LOC107383184",-0.863505562756015,"108"
"ADCY2","adcy7",0.0981265449730332,"108"
"ADCY5","adcy5",4.37008117273765,"111"
"ADCY6","LOC107390847",0.0230698691871499,"112"
"ADCY6","adcy6",-0.284966697082283,"112"
"ADCY9","LOC107390534",-0.176345348432471,"115"
"ADCY9","adcy9",-1.10722744734673,"115"
"ADCYAP1","adcyap1",0.000200234195460875,"116"
"ADD1","add1",-0.0220584158905421,"118"
"ADD2","LOC107393523",-0.0426498447138322,"119"
"ADD3","add3",-0.0668693749682012,"120"
"ADD3","LOC107395483",-0.0537217014790709,"120"
"ADGRA2","adgra2",-0.591708268329222,"25960"
"ADGRA3","adgra3",0.650252373541772,"166647"
"ADGRB1","LOC107395204",0.390752112405286,"575"
"ADGRB1","LOC107373853",0.0321407033345915,"575"
"ADGRB2","adgrb2",0.0288191496739545,"576"
"ADGRE5","LOC107390510",0.545005004604724,"976"
"ADGRE5","LOC107378310",-0.0969008165562772,"976"
"ADGRF3","LOC107391992",0.000242764645164109,"165082"
"ADGRG2","adgrg2",0.124749833879189,"10149"
"ADGRG3","LOC107372360",0.502923356274417,"222487"
"ADGRG4","LOC107386730",-0.739897024009699,"139378"
"ADGRG4","LOC107389748",0.072326416278969,"139378"
"ADGRG6","LOC107382000",0.0271000894900756,"57211"
"ADGRG6","adgrg6",-6.00315862231339e-05,"57211"
"ADGRL2","adgrl2",0.168375761819424,"23266"
"ADGRL2","LOC107383893",-0.0683314264025114,"23266"
"ADGRL4","adgrl4",-0.722719402919488,"64123"
"ADGRL4","LOC107382281",-0.0796604115614038,"64123"
"ADH5","LOC107392602",0.417723791518945,"128"
"ADH5","LOC107379637",-0.0282392368252491,"128"
"ADH5","LOC107392604",-0.00077584795751869,"128"
"ADHFE1","LOC107395287",0.0122456274695133,"137872"
"ADHFE1","LOC107372658",0.106333926257325,"137872"
"ADI1","adi1",-0.0131559020898927,"55256"
"ADIPOR1","LOC107385668",-0.00988992474677805,"51094"
"ADIPOR2","LOC107385000",-0.0117170412097438,"79602"
"ADK","LOC107387556",0.0863024548483026,"132"
"ADK","LOC107373589",4.01065354612877e-05,"132"
"ADK","adk",-0.0487872900905212,"132"
"ADM","adm",-0.00434374284567813,"133"
"ADM2","adm2",0.0956848232924418,"79924"
"ADNP","LOC107385864",0.0999834809712792,"23394"
"ADNP","adnp",-0.00376179795844678,"23394"
"ADNP2","adnp2",-0.0738609723338991,"22850"
"ADO","LOC107373913",-0.127640269018563,"84890"
"ADO","ado",-0.0528791958219731,"84890"
"ADORA1","LOC107385566",-0.0460409071884233,"134"
"ADORA1","LOC107390814",-0.55292474776455,"134"
"ADORA2A","LOC107397223",0.00809142713140781,"135"
"ADORA2B","adora2b",0.430864528853902,"136"
"ADORA3","LOC107390952",-0.863505562756015,"140"
"ADPGK","LOC107381177",-0.306636313050815,"83440"
"ADPGK","adpgk",-0.328049694314662,"83440"
"ADPRH","LOC107387950",0.159803167998615,"141"
"ADPRH","LOC107387955",0.000696935916415334,"141"
"ADPRHL1","adprhl1",0.341949391935751,"113622"
"ADPRM","LOC107397354",-0.0171717712398197,"56985"
"ADPRM","LOC107373834",-0.0468157859777644,"56985"
"ADRA2B","LOC107394177",-0.401703166080165,"151"
"ADRB1","LOC107393740",-0.0139107519083101,"153"
"ADRB1","adrb1",-0.225219247722487,"153"
"ADRB2","LOC107386754",-0.245946082356911,"154"
"ADRB2","LOC107372451",-0.00123686688754382,"154"
"ADRM1","adrm1",-0.0282392368252491,"11047"
"ADRM1","LOC107389462",0.00852232179029337,"11047"
"ADSL","adsl",0.00162666710539363,"158"
"AEBP1","aebp1",-0.581313115749186,"165"
"AEBP1","LOC107395676",-0.0512184156752193,"165"
"AEBP2","LOC107388604",0.897490500627951,"121536"
"AEBP2","aebp2",-0.0380237446554629,"121536"
"AEN","isg20l2",-0.456298100025417,"64782"
"AEN","aen",-0.0105343106188035,"64782"
"AFAP1","afap1",-0.28002597072694,"60312"
"AFAP1L1","LOC107386747",-2.2028031544067,"134265"
"AFAP1L2","LOC107386140",2.59156168763437,"84632"
"AFAP1L2","afap1l2",-0.0118917802221379,"84632"
"AFF4","aff4",0.846894585443678,"27125"
"AFF4","aff1",0.105043911118381,"27125"
"AFG3L2","afg3l2",0.222058531719242,"10939"
"AFG3L2","LOC107380816",4.01065354612877e-05,"10939"
"AFMID","LOC107394295",0.025172258220178,"125061"
"AFMID","afmid",-3.16575842834206e-05,"125061"
"AFTPH","LOC107376066",-0.0621358265351719,"54812"
"AFTPH","LOC107394084",0.0759382957978459,"54812"
"AGA","aga",-0.265556965983974,"175"
"AGAP1","LOC107384564",0.0110325649158156,"116987"
"AGAP2","LOC107391110",0.0550007050196715,"116986"
"AGAP3","LOC107383869",-0.0376809818230401,"116988"
"AGBL5","agbl5",-0.156456096942327,"60509"
"AGFG1","LOC107377349",0.0288191496739545,"3267"
"AGFG1","LOC107374460",0.233795967654864,"3267"
"AGFG1","agfg1",0.0137198056437248,"3267"
"AGGF1","aggf1",-0.501068825770303,"55109"
"AGK","agk",-0.110928375396954,"55750"
"AGL","agl",0.0038556598022323,"178"
"AGMO","agmo",-0.650252373541773,"392636"
"AGO1","LOC107379324",0.108944139307459,"26523"
"AGO2","LOC107383289",-0.0390631694382245,"27161"
"AGO3","LOC107379323",0.0616741946745089,"192669"
"AGO4","LOC107395582",0.602240713568607,"192670"
"AGPAT1","LOC107374952",-0.109603011431632,"10554"
"AGPAT3","agpat3",0.835959539122439,"56894"
"AGPAT4","agpat4",0.0834944284319156,"56895"
"AGPAT4","LOC107373468",0.0764632388378121,"56895"
"AGPAT5","agpat5",-0.623723410316973,"55326"
"AGPS","agps",-0.53912014645289,"8540"
"AGRN","agrn",-0.238165957769474,"375790"
"AGTPBP1","agtpbp1",-0.245946082356911,"23287"
"AGTRAP","agtrap",0.33913715741231,"57085"
"AGXT","LOC107396625",-8.40127144495882e-05,"189"
"AGXT","LOC107383977",0.0194110708935901,"189"
"AGXT2","agxt2",-0.472066909738116,"64902"
"AHCTF1","ahctf1",-0.00273153062401597,"25909"
"AHCY","ahcy",-0.282488906240484,"191"
"AHCYL2","LOC107385760",-0.0840513778621157,"23382"
"AHCYL2","ahcyl1",-0.282488906240484,"23382"
"AHCYL2","ahcyl2",0.232712013539392,"23382"
"AHDC1","LOC107394780",-0.144313549676164,"27245"
"AHI1","ahi1",-1.77719586251985e-05,"54806"
"AHNAK","LOC107373441",0.83868295141488,"79026"
"AHNAK","ahnak",0.372473588435484,"79026"
"AHNAK","prx",0.598011166250596,"79026"
"AHR","LOC107389540",0.29630221730547,"196"
"AHR","LOC107384673",0.330797470260939,"196"
"AHSA1","LOC107391895",0.00103906758881293,"10598"
"AHSA1","LOC107377890",0.304029785424613,"10598"
"AICDA","LOC107379531",0.00305540350725919,"57379"
"AIDA","aida",-1.36723128081471,"64853"
"AIF1","LOC107378674",0.366517445278663,"199"
"AIF1L","aif1l",-0.0309036747366685,"83543"
"AIFM1","aifm1",-0.233795967654864,"9131"
"AIFM1","LOC107389814",0.44091236773654,"9131"
"AIFM3","aifm3",1.39581806162718,"150209"
"AIG1","aig1",0.0580568199268345,"51390"
"AIMP1","aimp1",0.0282392368252491,"9255"
"AIMP2","aimp2",0.395419115710251,"7965"
"AIP","aip",0.124033881703357,"9049"
"AIPL1","aipl1",-0.201745431954888,"23746"
"AJUBA","LOC107377277",0.0659055021736046,"84962"
"AK1","ak1",-0.0491875071565472,"203"
"AK2","ak2",0.883205245062652,"204"
"AK3","ak3",-0.149900371449183,"50808"
"AK4","ak4",-0.0131559020898927,"205"
"AK6","LOC107395218",0.0764632388378121,"102157402"
"AK6","LOC107374623",0.0201137463561685,"102157402"
"AK7","LOC107372533",0.00444513754728538,"122481"
"AK7","LOC107377807",0.0302993458091287,"122481"
"AK7","LOC107372532",0.228829424199982,"122481"
"AK8","ak8",-0.262021432683994,"158067"
"AKAP10","akap10",-0.144313549676164,"11216"
"AKAP11","LOC107377001",0.794257100571199,"11215"
"AKAP11","akap11",0.639098024467467,"11215"
"AKAP12","LOC107377554",2.22145466645952,"9590"
"AKAP13","akap13",0.414483887577105,"11214"
"AKAP14","akap14",0.849645648308222,"158798"
"AKAP17A","akap17a",0.152337273815408,"8227"
"AKAP6","LOC107396884",0.456298100025417,"9472"
"AKAP6","LOC107396540",0.480995545134608,"9472"
"AKAP7","akap7",-0.186419816154091,"9465"
"AKAP8L","LOC107389731",-0.025172258220178,"26993"
"AKAP9","akap9",-0.0112015192377454,"10142"
"AKAP9","LOC107392105",0.0135303510308173,"10142"
"AKIP1","akip1",-0.000161867996788713,"56672"
"AKIRIN1","akirin1",0.710636807804435,"79647"
"AKIRIN2","akirin2",0.0279518712110272,"55122"
"AKIRIN2","LOC107392253",-0.0141031934987403,"55122"
"AKNA","LOC107375123",0.0644758416052104,"80709"
"AKR1A1","LOC107393930",-0.00168693872599363,"10327"
"AKR1A1","LOC107384012",0.00809142713140781,"10327"
"AKR1A1","akr1a1",-0.178149549265607,"10327"
"AKR1A1","LOC107377127",-0.684594841003195,"10327"
"AKR1B10","LOC107384342",0.621549820135555,"57016"
"AKR1B10","LOC107390596",-0.0213170080069942,"57016"
"AKR1B10","LOC107389301",0.0105343106188036,"57016"
"AKR1D1","LOC107383989",1.0473867820376,"6718"
"AKR1D1","LOC107388423",0.267183869637822,"6718"
"AKR7A2","LOC107385281",-0.000112073836529175,"8574"
"AKT1","akt1",-3.1707570019699,"207"
"AKT1S1","akt1s1",7.8829235092779e-06,"84335"
"AKT2","LOC107395449",-0.00612000328367684,"208"
"AKT3","LOC107397194",0.677619510667691,"10000"
"AKT3","LOC107375824",3.16575842834206e-05,"10000"
"AKTIP","aktip",-0.767518555690165,"64400"
"ALAD","alad",-0.00297261728285023,"210"
"ALAS1","alas1",-0.00837731457419711,"211"
"ALAS2","LOC107390720",-0.0291117049491101,"212"
"ALDH16A1","aldh16a1",-0.0693170103498161,"126133"
"ALDH18A1","LOC107375402",0.300148806997532,"5832"
"ALDH1A2","aldh1a2",0.153976175748668,"8854"
"ALDH1L1","LOC107385971",-1.56006934315743,"10840"
"ALDH1L2","aldh1l2",0.0728357124984579,"160428"
"ALDH1L2","LOC107395064",0.0038556598022323,"160428"
"ALDH1L2","LOC107372922",-1.35915512284846,"160428"
"ALDH2","aldh2",-0.00424361195975414,"217"
"ALDH3A2","LOC107380741",-0.00552933311905519,"224"
"ALDH3A2","LOC107380742",2.42137153399784e-05,"224"
"ALDH3A2","LOC107386903",-0.742376161099285,"224"
"ALDH3B1","LOC107391596",-1.82235026884232,"221"
"ALDH4A1","aldh4a1",-0.116332209469963,"8659"
"ALDH5A1","aldh5a1",-0.189232139372161,"7915"
"ALDH6A1","aldh6a1",0.110928375396954,"4329"
"ALDH7A1","aldh7a1",0.0562981104096894,"501"
"ALDH9A1","LOC107384405",-1.99014147741179,"223"
"ALDH9A1","LOC107387362",-0.0285283283071088,"223"
"ALDOA","LOC107387972",-0.0288191496739545,"226"
"ALDOB","LOC107375611",0.00753606227393729,"229"
"ALDOC","aldoc",0.880369697810427,"230"
"ALDOC","LOC107379976",-0.164052647553667,"230"
"ALG1","alg1",-0.0981265449730332,"56052"
"ALG10","LOC107383719",-0.325317869451918,"84920"
"ALG11","LOC107381107",-0.0993620496506205,"440138"
"ALG11","LOC107389590",-0.632474606239682,"440138"
"ALG12","alg12",-4.91211216920424e-07,"79087"
"ALG13","alg13",0.0880153448716363,"79868"
"ALG14","alg14",0.0215625153366158,"199857"
"ALG2","alg2",-0.0343543604019006,"85365"
"ALG3","alg3",-0.0464273707447613,"10195"
"ALG5","alg5",-0.00228178791116491,"29880"
"ALG6","alg6",-2.25920818435898,"29929"
"ALG8","alg8",0.163196884973335,"79053"
"ALKBH1","alkbh1",0.297580605828489,"8846"
"ALKBH2","alkbh2",6.00315862231339e-05,"121642"
"ALKBH3","alkbh3",0.0962916055941014,"221120"
"ALKBH4","alkbh4",-0.00242692796060307,"54784"
"ALKBH5","alkbh5",0.0141031934987403,"54890"
"ALKBH6","alkbh6",0.0141031934987403,"84964"
"ALKBH7","alkbh7",0.0337108573623714,"84266"
"ALKBH8","alkbh8",-4.42972673496746e-06,"91801"
"ALMS1","LOC107391878",0.0944785242113155,"7840"
"ALOX5","alox5",0.0315150526299714,"240"
"ALOX5","alox15",-0.00767286095971406,"240"
"ALOX5AP","alox5ap",0.0903322308140862,"241"
"ALOXE3","LOC107374447",0.272725695442606,"59344"
"ALPK1","alpk1",0.395419115710251,"80216"
"ALPK2","alpk2",1.63879445588091,"115701"
"ALPK3","LOC107381545",0.717867775179653,"57538"
"ALPK3","LOC107388787",0.00587980529089779,"57538"
"ALPL","alpl",-0.33913715741231,"249"
"ALS2","LOC107377184",0.0495897065532941,"57679"
"ALS2","LOC107390231",0.0215625153366158,"57679"
"ALYREF","alyref",0.055863589790964,"10189"
"ALYREF","LOC107396438",-0.00475693803911108,"10189"
"AMACR","amacr",0.0472061572463574,"23600"
"AMACR","LOC107395252",0.112935550441507,"23600"
"AMBRA1","ambra1",0.347622766495041,"55626"
"AMD1","amd1",0.18641981615409,"262"
"AMDHD1","amdhd1",-0.0110325649158157,"144193"
"AMDHD2","amdhd2",-0.47029567863196,"51005"
"AMER1","LOC107386576",-0.0124247429527467,"139285"
"AMER2","LOC107386407",0.698708221201257,"219287"
"AMFR","amfr",-0.00837731457419711,"267"
"AMH","amh",-0.147489069114123,"268"
"AMIGO1","amigo1",-0.105043911118381,"57463"
"AMIGO3","amigo3",-0.0376809818230401,"386724"
"AMMECR1","ammecr1",-0.169249287347906,"9949"
"AMOT","LOC107386335",-0.543038170398338,"154796"
"AMOTL2","amotl2",-0.0430189382310884,"51421"
"AMOTL2","LOC107383982",0.362094612935309,"51421"
"AMPD1","ampd1",2.54131127356937,"270"
"AMPD2","LOC107390789",-0.0282392368252491,"271"
"AMPD2","LOC107385751",-0.0191800363333143,"271"
"AMPD2","LOC107390788",0.00624207748729659,"271"
"AMPD3","ampd3",0.798546439601043,"272"
"AMPD3","LOC107372666",0.437544623334353,"272"
"AMPD3","LOC107388318",0.400125550057549,"272"
"AMPH","amph",1.85907363252473,"273"
"AMT","amt",-0.0254425848063184,"275"
"ANAPC1","anapc1",-0.00313940718992701,"64682"
"ANAPC10","anapc10",-0.0144925773803947,"10393"
"ANAPC11","anapc11",-0.0621358265351719,"51529"
"ANAPC13","anapc13",0.000180532076449268,"25847"
"ANAPC15","anapc15",-0.0812897617224983,"25906"
"ANAPC16","anapc16",0.126913655214589,"119504"
"ANAPC2","anapc2",-0.00530219515965063,"29882"
"ANAPC4","anapc4",-0.112263934438205,"29945"
"ANAPC5","anapc5",-0.0654268001707611,"51433"
"ANAPC7","anapc7",-0.181794520153497,"51434"
"ANGEL1","angel1",0.151522118827496,"23357"
"ANGEL2","angel2",0.282488906240484,"90806"
"ANGPT1","angpt1",-0.145103209409293,"284"
"ANGPT1","LOC107384963",-0.708238823986619,"284"
"ANGPTL1","LOC107384372",0.000144238938552086,"9068"
