"human","ncbi","mlog10QvalxFC","ENTREZID"
"ACADS","LOC107383304",0.0243535444132609,"35"
"ACADSB","acadsb",0.0880529115075132,"36"
"ACADVL","LOC107393942",0.0564059488776646,"37"
"ACADVL","acadvl",0.0467030105547873,"37"
"ACAN","LOC107382072",-0.289381203547742,"176"
"ACAN","acan",-0.57786622160541,"176"
"ACAP2","LOC107379876",0.00200446962200562,"23527"
"ACAP2","acap1",0.815136922213818,"23527"
"ACAP2","acap2",0.0767559086607203,"23527"
"ACAP3","LOC107376598",0.0587419493459485,"116983"
"ACAP3","LOC107374920",-0.0875522262509853,"116983"
"ACAP3","LOC107385549",0.162947809957489,"116983"
"ACAT1","acat1",0.0521364705983728,"38"
"ACAT2","acat2",0.00130700266360653,"39"
"ACBD3","acbd3",-0.0875522262509853,"64746"
"ACBD4","acbd4",-0.0598921498579476,"79777"
"ACBD5","LOC107384316",-0.00417673074780927,"91452"
"ACBD5","acbd5",0.573429775368116,"91452"
"ACBD6","acbd6",0.946275807046649,"84320"
"ACBD7","LOC107374258",0.0144784431933701,"414149"
"ACCS","accs",0.0573614634005376,"84680"
"ACE","LOC107374473",-0.0738011364345219,"1636"
"ACE","LOC107373324",0.000653406333330006,"1636"
"ACE","ace",-2.52463895074431,"1636"
"ACER2","acer2",0.139890846140124,"340485"
"ACER3","acer3",-0.478785348161632,"55331"
"ACHE","LOC107395693",0.0379384530837799,"43"
"ACHE","ache",0.2366672801663,"43"
"ACIN1","acin1",-0.0893125123375968,"22985"
"ACIN1","LOC107377177",-0.0357360550102163,"22985"
"ACKR3","ackr3",0.0161471468188604,"57007"
"ACKR4","LOC107379530",0.785728857139688,"51554"
"ACKR4","LOC107372710",-0.191249744911758,"51554"
"ACLY","LOC107387857",0.10844431988352,"47"
"ACLY","acly",0.0152559042595031,"47"
"ACO1","aco1",0.130331136140325,"48"
"ACO2","aco2",-0.00612690919556722,"50"
"ACO2","LOC107376317",-0.426532551731577,"50"
"ACOT1","LOC107395266",-0.806001892216843,"641371"
"ACOT1","LOC107380820",0.429404177195496,"641371"
"ACOT11","acot11",-0.0149074969442738,"26027"
"ACOT11","LOC107384368",0.0314311379397922,"26027"
"ACOT13","acot13",-0.0863083718209964,"55856"
"ACOT7","acot7",-0.0344357768231643,"11332"
"ACOT8","acot8",0.0556486176104859,"10005"
"ACOT9","acot9",0.000781261856767065,"23597"
"ACOX1","acox1",0.259322906977929,"51"
"ACOX3","acox3",-0.000746609877650126,"8310"
"ACP1","acp1",-0.000909003347626694,"52"
"ACP2","acp2",0.10844431988352,"53"
"ACP5","acp5",0.00799868420265178,"54"
"ACP6","acp6",0.0190966563605314,"51205"
"ACP7","acp7",0.000947355375589802,"390928"
"ACSBG2","LOC107394339",-0.00536609464295202,"81616"
"ACSBG2","acsbg2",0.0161471468188604,"81616"
"ACSF2","LOC107387470",0.0187987125439449,"80221"
"ACSF3","acsf3",-0.000600747135258532,"197322"
"ACSL1","acsl1",0.156332066053705,"2180"
"ACSL3","LOC107384026",-0.0265949830822762,"2181"
"ACSL4","acsl4",0.167458705370391,"2182"
"ACSL6","LOC107393756",-0.0618847984655339,"23305"
"ACSL6","LOC107386827",0.0153437259978579,"23305"
"ACSS1","acss1",0.213596191025202,"84532"
"ACSS2","LOC107390533",0.55766247422771,"55902"
"ACSS2","LOC107383541",0.000280684954958254,"55902"
"ACSS3","acss3",0.0100127803739892,"79611"
"ACTA2","acta2",0.0168811113536402,"59"
"ACTB","LOC107386128",-0.0477263265025859,"60"
"ACTC1","LOC107392454",-0.124929087175479,"70"
"ACTC1","acta1",-1.04640232858074,"70"
"ACTC1","LOC107395987",-0.0548512400840828,"70"
"ACTC1","LOC107377808",-0.0030025473731209,"70"
"ACTC1","actc1",-0.112499053948517,"70"
"ACTG1","actb",1.68144577517649,"71"
"ACTG1","LOC107389815",0.00115158103940435,"71"
"ACTL6A","actl6a",-0.0183081450244519,"86"
"ACTN1","LOC107391737",0.0526817246260984,"87"
"ACTN2","actn3",-0.0562160271696728,"88"
"ACTN2","LOC107375941",0.12492908717548,"88"
"ACTN4","actn4",0.0587157896931045,"81"
"ACTR10","actr10",0.226783893473349,"55860"
"ACTR1B","LOC107396565",0.111913970232518,"10120"
"ACTR2","actr2",0.474137567645125,"10097"
"ACTR2","LOC107377040",-0.0800194793759276,"10097"
"ACTR3","LOC107382736",0.592230154227989,"10096"
"ACTR3","LOC107377239",0.0717977432696574,"10096"
"ACTR3","LOC107373242",0.159985297295717,"10096"
"ACTR5","actr5",-0.00512472876004731,"79913"
"ACTR6","actr6",-2.33275386936871e-05,"64431"
"ACTR8","actr8",0.00556357408028562,"93973"
"ACVR1","acvr1",-0.768030840936408,"90"
"ACVR1","LOC107390883",0.029981981161519,"90"
"ACVR1","LOC107392117",-0.000600747135258532,"90"
"ACVR1B","acvr1b",0.454367141729089,"91"
"ACVR1C","acvr1c",0.00130700266360653,"130399"
"ACVR2A","acvr2a",-0.0875522262509853,"92"
"ACVR2B","LOC107383557",-0.00655544842543437,"93"
"ACY1","acy1",-0.0011302190973763,"95"
"ACY3","LOC107377364",0.012596095390452,"91703"
"ACYP1","LOC107396546",-0.373192576501708,"97"
"ACYP1","acyp1",0.0524995880989241,"97"
"ADA","ada",-0.128726960679767,"100"
"ADAD2","adad2",-0.0659916645544358,"161931"
"ADAL","adal",-0.0685346319236979,"161823"
"ADAM10","adam10",0.282865871821272,"102"
"ADAM10","LOC107388626",-0.0804926663321165,"102"
"ADAM10","LOC107393171",0.0056637824665574,"102"
"ADAM11","LOC107395130",0.310689697614372,"4185"
"ADAM11","LOC107387859",0.31880410910649,"4185"
"ADAM12","adam15",0.743113017853596,"8038"
"ADAM12","adam12",-0.359671092314069,"8038"
"ADAM12","LOC107387781",-0.306686242204962,"8038"
"ADAM17","adam17",0.0386901861060754,"6868"
"ADAM17","LOC107377926",-0.0417863078322717,"6868"
"ADAM19","adam19",0.409586108108047,"8728"
"ADAM22","adam22",0.192494573385681,"53616"
"ADAM23","adam23",0.139217431091008,"8745"
"ADAM28","adam32",0.99470352850534,"10863"
"ADAM8","LOC107387480",0.813990813381781,"101"
"ADAM8","adam8",0.968296309127975,"101"
"ADAM9","adam9",-0.110838124201677,"8754"
"ADAMTS1","adamts1",-0.372540798534531,"9510"
"ADAMTS10","LOC107392874",-1.57480358216192,"81794"
"ADAMTS12","LOC107394283",-1.79617533709347,"81792"
"ADAMTS13","adamts13",0.00430571732413853,"11093"
"ADAMTS14","adamts14",-2.71866789653498,"140766"
"ADAMTS15","LOC107380757",0.00451459154406997,"170689"
"ADAMTS15","LOC107386475",-0.092381796710282,"170689"
"ADAMTS16","adamts16",-1.22664732344139,"170690"
"ADAMTS18","adamts18",-0.0273269991761555,"170692"
