"human","ncbi","mlog10QvalxFC","ENTREZID"
"ZBTB8B","zbtb8b",-0.495447634599388,"728116"
"ZBTB8OS","zbtb8os",0.14652808987332,"339487"
"ZC2HC1A","zc2hc1a",0.0116522665963221,"51101"
"ZC3H10","zc3h10",-0.130848637302142,"84872"
"ZC3H12A","LOC107374419",-0.106238770623339,"80149"
"ZC3H12B","zc3h12b",0.257742774830279,"340554"
"ZC3H12C","LOC107381114",-0.482537215931807,"85463"
"ZC3H13","zc3h13",-0.136847133584378,"23091"
"ZC3H14","zc3h14",0.00595109103206312,"79882"
"ZC3H15","zc3h15",-0.731930286371516,"55854"
"ZC3H18","zc3h18",-0.0940692271728164,"124245"
"ZC3H3","zc3h3",-0.259807980587086,"23144"
"ZC3H4","LOC107374426",-0.247584153788026,"23211"
"ZC3H4","LOC107382998",0.106814410069861,"23211"
"ZC3H6","LOC107397044",-0.0940692271728164,"376940"
"ZC3H7A","zc3h7a",0.00649428674821925,"29066"
"ZC3H7B","LOC107388219",0.130192848124395,"23264"
"ZC3H7B","LOC107376321",0.0312558029966777,"23264"
"ZC3HC1","zc3hc1",-0.849496508081365,"51530"
"ZC4H2","zc4h2",-1.02564971395757,"55906"
"ZCCHC10","zcchc10",0.00741790453529769,"54819"
"ZCCHC17","zcchc17",-1.12243889237363,"51538"
"ZCCHC2","zcchc14",-0.140255293135822,"54877"
"ZCCHC24","zcchc24",0.02280912120251,"219654"
"ZCCHC24","LOC107376036",0.767377890603472,"219654"
"ZCCHC4","zcchc4",-0.67494291804467,"29063"
"ZCCHC7","zcchc7",-0.740672828110195,"84186"
"ZCCHC7","LOC107377051",-0.909620402503428,"84186"
"ZCCHC8","zcchc8",-0.00271493162061848,"55596"
"ZCCHC9","zcchc9",-0.294409537424377,"84240"
"ZCRB1","zcrb1",-0.533962482431963,"85437"
"ZDBF2","zdbf2",0.116296960612906,"57683"
"ZDHHC1","zdhhc1",-0.731930286371516,"29800"
"ZDHHC12","LOC107386043",-0.00649428674821925,"84885"
"ZDHHC12","LOC107374997",0.0671572375671902,"84885"
"ZDHHC13","zdhhc13",0.053097099581177,"54503"
"ZDHHC14","zdhhc14",0.0012234118460747,"79683"
"ZDHHC15","zdhhc15",0.187219879695938,"158866"
"ZDHHC16","LOC107375647",0.822993061446496,"84287"
"ZDHHC16","zdhhc16",0.488961582584337,"84287"
"ZDHHC17","zdhhc17",-0.0462923512979648,"23390"
"ZDHHC18","LOC107395191",-0.0340416521332338,"84243"
"ZDHHC18","zdhhc18",3.14478480680236e-05,"84243"
"ZDHHC2","LOC107382962",1.2695796850777,"51201"
"ZDHHC2","LOC107386409",0.379638798367945,"51201"
"ZDHHC23","zdhhc23",-0.0498032476182779,"254887"
"ZDHHC24","zdhhc24",0.021043769662331,"254359"
"ZDHHC3","LOC107375649",0.188051691104605,"51304"
"ZDHHC3","LOC107376777",-0.00292745759105228,"51304"
"ZDHHC3","zdhhc3",0.423041711346735,"51304"
"ZDHHC4","zdhhc4",1.07170334842687,"55146"
"ZDHHC5","LOC107382360",-0.0179528033015718,"25921"
"ZDHHC6","zdhhc6",0.554902339506766,"64429"
"ZDHHC7","zdhhc7",0.0569087334180441,"55625"
"ZDHHC8","zdhhc5",0.291038717527588,"29801"
"ZDHHC8","zdhhc8",0.366337810400468,"29801"
"ZDHHC9","zdhhc9",0.215988162215062,"51114"
"ZEB1","zeb1",0.0803873791286161,"6935"
"ZEB1","LOC107383450",0.0185484606039859,"6935"
"ZEB2","zeb2",0.706171576370026,"9839"
"ZER1","zer1",-0.0273373713900641,"10444"
"ZFAND1","zfand1",-0.00988703069500528,"79752"
"ZFAND2B","zfand2a",-0.095673691144597,"130617"
"ZFAND3","LOC107381287",0.0505241535800725,"60685"
"ZFAND4","zfand4",-0.012920214217092,"93550"
"ZFAND5","LOC107393692",0.133493149487785,"7763"
"ZFAND5","LOC107393263",-0.0951369632792803,"7763"
"ZFAND5","LOC107375105",-0.156644775765215,"7763"
"ZFAT","zfat",0.0223600497680725,"57623"
